Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Toyota,Celica,2005,regular unleaded,140,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,25,2031,18470
Buick,Century,2003,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,26,18,155,21235
Buick,Century,2004,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,155,21815
Buick,Century,2005,regular unleaded,175,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,27,18,155,22040
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Performance,Large,Coupe,23,15,1851,31995
Dodge,Challenger,2015,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,42595
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Performance,Large,Coupe,23,15,1851,35795
Dodge,Challenger,2015,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,37995
Dodge,Challenger,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,29995
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Performance,Large,Coupe,23,15,1851,38795
Dodge,Challenger,2015,premium unleaded (recommended),707,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,22,13,1851,58295
Dodge,Challenger,2015,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,45695
Dodge,Challenger,2015,regular unleaded,375,8,MANUAL,rear wheel drive,2,Performance,Large,Coupe,23,15,1851,34995
Dodge,Challenger,2015,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,26995
Dodge,Challenger,2016,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,31995
Dodge,Challenger,2016,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,49195
Dodge,Challenger,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,29995
Dodge,Challenger,2016,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,37995
Dodge,Challenger,2016,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,34995
Dodge,Challenger,2016,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,38995
Dodge,Challenger,2016,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,26995
Dodge,Challenger,2016,premium unleaded (recommended),707,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,21,13,1851,65945
Dodge,Challenger,2016,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,42795
Dodge,Challenger,2016,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,35995
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,35890
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,37995
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,49195
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,36890
Dodge,Challenger,2017,premium unleaded (recommended),707,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,21,13,1851,62495
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,32890
Dodge,Challenger,2017,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,26995
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,39890
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,42795
Dodge,Challenger,2017,regular unleaded,305,6,AUTOMATIC,rear wheel drive,2,Performance,Large,Coupe,30,19,1851,29995
Dodge,Challenger,2017,premium unleaded (recommended),485,8,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Large,Coupe,23,14,1851,43995
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,37390
Dodge,Challenger,2017,regular unleaded,375,8,MANUAL,rear wheel drive,2,High-Performance,Large,Coupe,23,15,1851,40140
Dodge,Charger,2015,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,25,15,1851,47995
Dodge,Charger,2015,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,15,1851,39995
Dodge,Charger,2015,premium unleaded (recommended),707,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,22,13,1851,62295
Dodge,Charger,2015,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,33595
Dodge,Charger,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1851,27995
Dodge,Charger,2015,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,36595
Dodge,Charger,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1851,32995
Dodge,Charger,2015,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1851,30995
Dodge,Charger,2015,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1851,29995
Dodge,Charger,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,31,19,1851,27995
Dodge,Charger,2016,premium unleaded (recommended),707,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,22,13,1851,65945
Dodge,Charger,2016,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31,19,1851,29995
Dodge,Charger,2016,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,15,1851,39995
Dodge,Charger,2016,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,25,15,1851,50995
Dodge,Charger,2016,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,36895
Dodge,Charger,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,31,19,1851,31995
Dodge,Charger,2016,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,33895
Dodge,Charger,2016,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,31,19,1851,30245
Dodge,Charger,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,N/A,Large,Sedan,30,19,1851,27995
Dodge,Charger,2017,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,34790
Dodge,Charger,2017,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,25,15,1851,51145
Dodge,Charger,2017,premium unleaded (recommended),707,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,High-Performance",Large,Sedan,22,13,1851,65945
Dodge,Charger,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1851,30245
Dodge,Charger,2017,regular unleaded,292,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30,19,1851,29995
Dodge,Charger,2017,regular unleaded,370,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,16,1851,39890
Dodge,Charger,2017,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,15,1851,44995
Dodge,Charger,2017,regular unleaded,292,6,AUTOMATIC,all wheel drive,4,N/A,Large,Sedan,27,18,1851,31995
Dodge,Charger,2017,premium unleaded (recommended),485,8,AUTOMATIC,rear wheel drive,4,High-Performance,Large,Sedan,25,15,1851,39995
Chevrolet,Chevy Van,1996,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1996,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1996,regular unleaded,195,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,14,1385,2000
Chevrolet,Chevy Van,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,18,13,1385,2050
Chevrolet,Chevy Van,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,18,13,1385,2052
Chevrolet,Chevy Van,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,18,13,1385,2116
Oldsmobile,Ciera,1995,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,17,26,2000
Oldsmobile,Ciera,1996,regular unleaded,120,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,29,21,26,2000
Oldsmobile,Ciera,1996,regular unleaded,160,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Wagon,26,18,26,2000
Chrysler,Cirrus,1998,regular unleaded,168,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1013,2107
Chrysler,Cirrus,1999,regular unleaded,168,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,25,17,1013,2202
Chrysler,Cirrus,2000,regular unleaded,168,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,16,1013,2373
Chevrolet,City Express,2015,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,23515
Chevrolet,City Express,2015,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,21955
Chevrolet,City Express,2016,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,23515
Chevrolet,City Express,2016,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,21955
Chevrolet,City Express,2017,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,22405
Chevrolet,City Express,2017,regular unleaded,131,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Cargo Minivan,26,24,1385,23515
Honda,Civic CRX,1990,regular unleaded,62,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,44,36,2202,2000
Honda,Civic CRX,1990,regular unleaded,108,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,24,2202,2000
Honda,Civic CRX,1990,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32,27,2202,2000
Honda,Civic CRX,1991,regular unleaded,108,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,30,24,2202,2000
Honda,Civic CRX,1991,regular unleaded,92,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33,27,2202,2000
Honda,Civic CRX,1991,regular unleaded,62,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,44,36,2202,2000
Honda,Civic del Sol,1995,regular unleaded,102,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,37,30,2202,2000
Honda,Civic del Sol,1995,regular unleaded,125,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,32,25,2202,2000
Honda,Civic del Sol,1995,regular unleaded,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,27,23,2202,2033
Honda,Civic del Sol,1996,regular unleaded,106,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,29,2202,2000
Honda,Civic del Sol,1996,regular unleaded,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,27,23,2202,2213
Honda,Civic del Sol,1996,regular unleaded,125,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,26,2202,2108
Honda,Civic del Sol,1997,regular unleaded,160,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,27,23,2202,2410
Honda,Civic del Sol,1997,regular unleaded,106,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,35,28,2202,2142
Honda,Civic del Sol,1997,regular unleaded,127,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,33,26,2202,2322
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,30,2202,24340
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,41,31,2202,20040
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,30,2202,19990
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,31,22,2202,24590
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Sedan,47,44,2202,27435
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,31,22,2202,23090
Honda,Civic,2015,regular unleaded,143,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,2202,20390
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,31,22,2202,22890
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,30,2202,21190
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Sedan,47,44,2202,25935
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,31,22,2202,24390
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,30,2202,22840
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,31,22,2202,23290
Honda,Civic,2015,natural gas,110,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,27,2202,26740
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Sedan,47,44,2202,26235
Honda,Civic,2015,regular unleaded,110,4,AUTOMATIC,front wheel drive,4,Hybrid,Compact,Sedan,47,44,2202,24735
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,39,30,2202,19290
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,38,29,2202,21190
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,38,29,2202,24140
Honda,Civic,2015,regular unleaded,143,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,36,28,2202,18290
Honda,Civic,2015,regular unleaded,143,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,36,28,2202,18490
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,2,"Factory Tuner,Performance",Compact,Coupe,31,22,2202,24590
Honda,Civic,2015,natural gas,110,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,38,27,2202,29390
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,38,29,2202,22640
Honda,Civic,2015,premium unleaded (required),205,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,31,22,2202,23090
Honda,Civic,2015,regular unleaded,143,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,39,30,2202,19090
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,41,31,2202,26125
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,41,31,2202,23425
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,26500
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,41,31,2202,22300
Honda,Civic,2016,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,27,2202,18640
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,41,31,2202,22040
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,22200
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,41,31,2202,21040
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,41,30,2202,20850
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,24700
Honda,Civic,2016,regular unleaded,158,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,38,26,2202,19050
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,41,31,2202,19440
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,23700
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,23200
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,41,31,2202,20440
Honda,Civic,2016,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,42,31,2202,24700
Honda,Civic,2016,regular unleaded,158,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,41,30,2202,19850
Honda,Civic,2017,regular unleaded,174,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,39,30,2202,19700
Honda,Civic,2017,premium unleaded (recommended),180,4,MANUAL,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,39,30,2202,21300
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,40,31,2202,25300
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,40,31,2202,22800
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,40,31,2202,20500
Honda,Civic,2017,premium unleaded (recommended),180,4,AUTOMATIC,front wheel drive,4,"Hatchback,Performance",Compact,4dr Hatchback,36,30,2202,22100
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,26600
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,40,31,2202,26225
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,22300
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,40,31,2202,23525
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,23800
Honda,Civic,2017,regular unleaded,174,4,MANUAL,front wheel drive,4,Performance,Midsize,Sedan,42,31,2202,21500
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,31,2202,20540
Honda,Civic,2017,regular unleaded,158,4,MANUAL,front wheel drive,4,N/A,Midsize,Sedan,40,28,2202,18740
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,39,30,2202,20950
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Coupe,40,31,2202,22400
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,23300
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,24800
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,31,2202,19540
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,31,2202,21140
Honda,Civic,2017,regular unleaded,158,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,39,28,2202,19150
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,40,31,2202,22140
Honda,Civic,2017,regular unleaded,158,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,39,30,2202,19950
Honda,Civic,2017,regular unleaded,174,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,42,32,2202,24800
Honda,Civic,2017,regular unleaded,174,4,MANUAL,front wheel drive,2,Performance,Compact,Coupe,41,30,2202,21600
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2949
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2992
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2529
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2580
Chevrolet,C/K 1500 Series,1997,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,19,14,1385,2668
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2583
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,20,15,1385,2637
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,20,15,1385,2517
Chevrolet,C/K 1500 Series,1997,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,17,11,1385,3046
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2265
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,18,14,1385,3046
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,20,15,1385,2896
Chevrolet,C/K 1500 Series,1997,regular unleaded,230,8,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,19,14,1385,2891
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Extended Cab Pickup,20,15,1385,2713
Chevrolet,C/K 1500 Series,1997,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,17,11,1385,3120
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2653
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2541
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2486
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2268
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2207
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,18,14,1385,2925
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2242
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2554
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,18,14,1385,3088
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2749
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,18,14,1385,3220
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,18,14,1385,2996
Chevrolet,C/K 1500 Series,1997,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,20,15,1385,2366
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,19,14,1385,3265
Chevrolet,C/K 1500 Series,1998,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,17,12,1385,3676
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,19,14,1385,3427
Chevrolet,C/K 1500 Series,1998,regular unleaded,230,8,MANUAL,four wheel drive,2,N/A,Large,Extended Cab Pickup,17,12,1385,3470
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,rear wheel drive,2,N/A,Large,Regular Cab Pickup,21,16,1385,2898
Chevrolet,C/K 1500 Series,1998,regular unleaded,200,6,MANUAL,four wheel drive,2,N/A,Large,Regular Cab Pickup,19,14,1385,2920
