"","id","source","tmc","severity","start_time","end_time","distance_mi","description","number","street","side","city","county","state","country","timezone","airport_code","weather_timestamp","temperature_f","wind_chill_f","humidity_percent","pressure_in","visibility_mi","wind_direction","wind_speed_mph","precipitation_in","weather_condition","amenity","bump","crossing","give_way","junction","no_exit","railway","roundabout","station","stop","traffic_calming","traffic_signal","turning_loop","sunrise_sunset","civil_twilight","nautical_twilight","astronomical_twilight"
"3573","A-982598","MapQuest",203,3,2019-09-17 17:06:03,2019-09-17 18:35:52,0,"2-right lane blocked due to multi-vehicle accident on I-95 Northbound before Exits 77A-B 77B-A MD-24.",NA,"Vietnam Veterans Memorial Hwy","R","Abingdon","Harford","MD","US","US/Eastern","KAPG",2019-09-17 16:48:00,79,79,39,30.01,10,"ENE",7,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3574","A-525551","MapQuest",241,2,2020-05-01 13:40:50,2020-05-01 16:30:58,0,"Lane blocked due to accident on US-29 Shockley Ferry Rd at Mcduffie St.",299,"E Shockley Ferry Rd","L","Anderson","Anderson","SC","US","US/Eastern","KAND",2020-05-01 13:56:00,71,71,32,29.12,10,"WSW",8,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3575","A-1642535","MapQuest",201,2,2018-09-11 08:13:58,2018-09-11 08:43:47,0,"Accident on Skycrest Dr at Southall Rd.",NA,"Southall Rd","R","Raleigh","Wake","NC","US","US/Eastern","KRDU",2018-09-11 07:51:00,70,NA,97,30.08,6,"NE",3.5,NA,"Patches of Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3576","A-3392443","Bing",NA,2,2017-11-06 14:01:16,2017-11-06 20:01:16,0,"At 103rd Ave N - Accident. Left lane blocked.",700,"103rd Ave N","R","Royal Palm Beach","Palm Beach","FL","US","US/Eastern","KPBI",2017-11-06 13:53:00,84,NA,65,30.01,10,"NE",10.4,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3577","A-1081233","MapQuest",201,2,2019-08-09 06:54:56,2019-08-09 08:09:31,0,"Accident on Acorn Way at Bald Mountain Rd.",NA,"Acorn Way","R","West Point","Calaveras","CA","US","US/Pacific","KPVF",2019-08-09 06:55:00,57,57,67,27.28,10,"S",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3578","A-13523","MapQuest",201,2,2016-10-25 14:09:55,2016-10-25 14:39:36,0.01,"Accident on CA-37 Marine World Pkwy Westbound at Exit 18 Wilson Ave.",NA,"Marine World Pkwy W","R","Vallejo","Solano","CA","US","US/Pacific","KAPC",2016-10-25 13:54:00,66,NA,75,30.03,10,"North",3.5,0,"Overcast",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3579","A-2334802","MapQuest",201,3,2017-10-26 17:29:32,2017-10-26 18:29:18,0,"Right lane blocked due to accident on I-95 Southbound at Exit 27 Pearl St.",NA,"I-95 S","R","Pawtucket","Providence","RI","US","US/Eastern","KSFZ",2017-10-26 17:56:00,52,NA,83,29.44,10,"WNW",10.4,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3580","A-264166","MapQuest",201,2,2016-12-13 14:46:09,2016-12-13 16:00:56,0,"Accident on Grand Avenue Pkwy at Vision Dr.",NA,"Vision Dr","R","Pflugerville","Travis","TX","US","US/Central","KEDC",2016-12-13 14:55:00,71.6,NA,53,29.99,10,"NNE",12.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3581","A-1292083","MapQuest",201,2,2019-03-19 16:16:08,2019-03-19 16:45:22,2.58999991417,"Accident on US-30 Lincoln Hwy both ways from Willison Rd to Shaffer St.",100,"Shaffer St","L","Boswell","Somerset","PA","US","US/Eastern","KJST",2019-03-19 15:54:00,42.1,35.7,29,30.38,10,"WNW",11.5,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3582","A-1225300","MapQuest",201,2,2019-04-10 08:53:30,2019-04-10 10:12:25,0,"Accident on FL-807 Congress Ave at FL-882 Forest Hill Blvd.",NA,"Forest Hill Blvd","R","West Palm Beach","Palm Beach","FL","US","US/Eastern","KPBI",2019-04-10 08:53:00,73,73,84,29.82,10,"SW",8,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3583","A-1165792","MapQuest",201,2,2019-05-13 08:35:42,2019-05-13 09:15:00,0,"Accident on Indian Peaks Pkwy at Preble Creek Pkwy. No recent updates.",2682,"Preble Creek Pkwy","L","Broomfield","Broomfield","CO","US","US/Mountain","KEIK",2019-05-13 08:36:00,59,59,49,24.85,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3584","A-2732978","Bing",NA,2,2020-06-01 11:31:38,2020-06-01 15:58:23,0,"At OR-66/Green Springs Hwy - Accident.",7006,"Highway 140 W","L","Klamath Falls","Klamath","OR","US","US/Pacific","KLMT",2020-06-01 11:53:00,65,65,47,25.9,10,"VAR",3,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3585","A-1303146","MapQuest",201,3,2019-03-25 10:48:56,2019-03-25 12:43:16,0,"Right lane blocked due to accident on I-264 Westbound at Exit 5A Ralph Ave.",NA,"Henry Watterson Expy W","R","Louisville","Jefferson","KY","US","US/Eastern","KSDF",2019-03-25 10:40:00,55,NA,86,29.95,6,"NNW",3.5,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3586","A-1315536","MapQuest",241,3,2019-02-28 08:19:51,2019-02-28 08:56:00,0,"Left lane blocked and very slow traffic due to accident on I-678 Southbound after Exit 14 Linden Place.",2672,"Whitestone Expy","R","College Point","Queens","NY","US","US/Eastern","KLGA",2019-02-28 07:51:00,28.9,16.1,69,30.11,10,"NNW",19.6,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3587","A-296291","MapQuest",201,3,2016-08-23 10:32:11,2016-08-23 11:17:11,0,"Right hand shoulder blocked due to accident on I-635 Northbound at Exit 4 TX-352 Military Pkwy.",NA,"I-635 S","R","Mesquite","Dallas","TX","US","US/Central","KHQZ",2016-08-23 10:50:00,82.4,NA,74,30.16,10,"South",11.5,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3588","A-1055629","MapQuest",241,2,2019-07-26 12:55:42,2019-07-26 13:56:46,0,"Lane blocked due to accident on US-1 Two Notch Rd at Oneil Ct.",7400,"Two Notch Rd","R","Columbia","Richland","SC","US","US/Eastern","KCUB",2019-07-26 12:53:00,85,85,48,30.02,10,"VAR",5,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3589","A-1356537","MapQuest",201,3,2019-02-17 18:17:32,2019-02-17 18:46:46,0,"Right & Center lane blocked due to accident on I-278 Brooklyn Queens Expy Westbound at Kent Ave.",NA,"Brooklyn Queens Expy","R","Brooklyn","Kings","NY","US","US/Eastern","KJRB",2019-02-17 17:56:00,35.1,29.3,64,30.08,10,"South",6.9,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"3590","A-319787","MapQuest",201,3,2017-02-10 20:11:15,2017-02-10 20:55:51,0.01,"Accident on I-210 Eastbound at Exit 17B La Crescenta Ave.",NA,"La Crescenta Ave","R","La Crescenta","Los Angeles","CA","US","US/Pacific","KBUR",2017-02-10 19:53:00,57.9,NA,97,30.03,7,"SW",3.5,0.07,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3591","A-1113243","MapQuest",201,2,2019-06-12 08:34:49,2019-06-12 10:35:11,0,"Accident on FL-80 Palm Beach Blvd Eastbound at Broadway St.",21322,"Palm Beach Blvd","L","Alva","Lee","FL","US","US/Eastern","KRSW",2019-06-12 08:53:00,86,86,70,29.99,10,"SSE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3592","A-3391386","Bing",NA,4,2017-11-02 20:59:45,2017-11-03 02:59:45,0.093,"Closed at I-75 - Road closed due to accident.",5130,"NW 39th Ave","R","Gainesville","Alachua","FL","US","US/Eastern","KGNV",2017-11-02 20:53:00,64,NA,80,30.19,10,"Calm",NA,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3593","A-2907722","Bing",NA,2,2020-04-09 22:39:00,2020-04-09 23:31:48,0,"At The Mall/E Via Verde St/Exit 40 - Accident.",NA,"The Mall Rd","R","Covina","Los Angeles","CA","US","US/Pacific","KPOC",2020-04-09 11:47:00,52,52,82,29.06,7,"ENE",9,NA,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3594","A-2724891","Bing",NA,2,2020-05-28 18:16:08,2020-05-28 18:31:08,0,"At I-85 - Accident.",NA,"Clemson Blvd","R","Anderson","Anderson","SC","US","US/Eastern","KAND",2020-05-28 17:56:00,82,82,60,29.16,10,"SE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3595","A-2237791","MapQuest",201,2,2017-11-07 08:57:06,2017-11-07 09:26:51,0,"Accident on 184th St at 117th Ave.",NA,"SW 184th St","R","Miami","Miami-Dade","FL","US","US/Eastern","KTMB",2017-11-07 08:53:00,78.1,NA,79,30.06,10,"North",9.2,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3596","A-2862211","Bing",NA,2,2020-03-19 04:50:31,2020-03-19 05:25:29,0,"At I-405 - Accident. Hard shoulder blocked.",NA,"Golden State Fwy N","R","Sylmar","Los Angeles","CA","US","US/Pacific","KWHP",2020-03-19 08:00:00,48,48,76,28.95,10,"CALM",0,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3597","A-2091135","MapQuest",201,3,2018-02-21 08:31:02,2018-02-21 09:00:45,0,"Accident on I-26 Eastbound at Exits 111A 111B US-1 Augusta Hwy.",NA,"Augusta Hwy","R","West Columbia","Lexington","SC","US","US/Eastern","KCAE",2018-02-21 08:56:00,72,NA,87,30.44,10,"SSE",9.2,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3598","A-1516593","MapQuest",201,3,2018-11-12 17:07:14,2018-11-12 17:36:35,0,"Right lane blocked due to accident on I-20 Westbound before Exit 65 GA-155 Candler Rd.",NA,"GA-402 W","R","Decatur","DeKalb","GA","US","US/Eastern","KPDK",2018-11-12 17:00:00,44.1,40.8,96,30.07,6,"East",5.8,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3599","A-1156915","MapQuest",201,3,2019-05-08 19:44:41,2019-05-08 20:48:17,0,"Accident on I-44 Northbound at Exits 121A 121B 10th St.",NA,"I-44 E","R","Oklahoma City","Oklahoma","OK","US","US/Central","KPWA",2019-05-08 19:53:00,68,68,76,28.3,10,"SSE",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3600","A-2392652","MapQuest",201,3,2017-09-22 09:41:01,2017-09-22 10:25:38,0,"Accident on I-75 Northbound at Exit 382 FL-121 Williston Rd.",NA,"SW Williston Rd","R","Gainesville","Alachua","FL","US","US/Eastern","KGNV",2017-09-22 09:53:00,81,NA,74,30.02,10,"NNE",10.4,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3601","A-3363138","Bing",NA,2,2018-01-02 06:46:00,2018-01-02 12:46:00,0.477,"At MN-47/University Ave/Exit 37 - Accident. Right lane blocked.",NA,"I-694 W","R","Minneapolis","Anoka","MN","US","US/Central","KANE",2018-01-02 06:46:00,-7.6,-23.4,71,30.42,10,"SW",8.1,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"3602","A-3282260","Bing",NA,2,2018-08-07 16:19:32,2018-08-07 22:19:32,1.481,"At US-24/Telegraph Rd/Exit 202 - Accident. Left lane blocked.",NA,"I-94 W","R","Taylor","Wayne","MI","US","US/Eastern","KDTW",2018-08-07 15:53:00,84,NA,58,29.93,8,"Variable",3.5,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3603","A-1543754","MapQuest",201,3,2018-11-24 13:30:40,2018-11-24 14:00:27,0,"Accident on I-80 Eastbound at Exit 48 Hilborn Rd.",NA,"I-80 E","R","Fairfield","Solano","CA","US","US/Pacific","KSUU",2018-11-24 13:38:00,64.4,NA,73,30.03,10,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3604","A-2358538","MapQuest",201,2,2017-09-07 11:22:13,2017-09-07 11:51:40,0,"Accident on SC-215 at Shiloh Church Rd.",101,"Rubys Winding Rd","L","Pauline","Spartanburg","SC","US","US/Eastern","KSPA",2017-09-07 11:15:00,68,NA,46,30.13,10,"NE",3.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3605","A-1421616","MapQuest",201,2,2019-01-23 10:48:29,2019-01-23 11:18:18,0,"Accident on Enclave Pkwy at Eldridge Pkwy.",NA,"Eldridge Pkwy","R","Houston","Harris","TX","US","US/Central","KSGR",2019-01-23 10:53:00,39.9,32.9,68,30.16,10,"NNW",11.5,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3606","A-276936","MapQuest",241,3,2016-11-05 20:38:34,2016-11-05 21:08:05,0.01,"Lane blocked due to accident on I-45 Northbound at Exits 57A 57B North Fwy.",NA,"I-45 S","R","Houston","Harris","TX","US","US/Central","KIAH",2016-11-05 20:53:00,70,NA,61,30.18,10,"NE",9.2,NA,"Mostly Cloudy",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3607","A-1377826","MapQuest",201,3,2019-01-01 20:28:34,2019-01-01 20:58:21,0,"Three lane blocked due to accident on I-270 Southbound at Exits 8 9-10 Shady Grove Rd.",NA,"Dwight D Eisenhower Hwy N","R","Gaithersburg","Montgomery","MD","US","US/Eastern","KGAI",2019-01-01 20:56:00,44.1,41.5,68,30.31,10,"NW",4.6,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"3608","A-1892641","MapQuest",201,2,2018-05-15 17:27:14,2018-05-15 18:11:46,0,"Accident on Etiwanda Ave at Valley Blvd.",948,"N Etiwanda Ave","L","Fontana","San Bernardino","CA","US","US/Pacific","KONT",2018-05-15 17:53:00,73,NA,42,29.94,10,"West",12.7,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3609","A-1843067","MapQuest",201,2,2018-06-22 07:14:10,2018-06-22 07:43:59,0,"Accident on FL-586 Curlew Rd at County Hwy-611 McMullen Booth Rd.",NA,"Curlew Rd","R","Clearwater","Pinellas","FL","US","US/Eastern","KPIE",2018-06-22 06:53:00,79,NA,90,29.96,10,"WSW",4.6,NA,"Scattered Clouds",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3610","A-1966351","MapQuest",201,2,2018-04-20 17:10:07,2018-04-20 17:54:57,0,"Accident on Olympic Blvd at Arizona Ave.",NA,"E Olympic Blvd","R","Los Angeles","Los Angeles","CA","US","US/Pacific","KCQT",2018-04-20 16:47:00,64,NA,63,30.05,10,"West",6.9,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3611","A-2685291","Bing",NA,2,2017-05-08 15:53:45,2017-05-08 21:53:45,0,"At 1st Ave - Accident.",701,"E Grant Rd","L","Tucson","Pima","AZ","US","US/Mountain","KDMA",2017-05-08 15:58:00,71.1,NA,27,29.67,10,"North",10.4,NA,"Partly Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3612","A-2423273","MapQuest",201,2,2017-08-04 16:06:33,2017-08-04 16:35:56,0,"Lane blocked due to accident on US-41 Broad St Southbound at Pine Cabin Rd.",NA,"Pine Cabin Rd","R","Brooksville","Hernando","FL","US","US/Eastern","KBKV",2017-08-04 15:53:00,91,NA,61,30.07,10,"WSW",10.4,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3613","A-2502824","Bing",NA,2,2016-10-11 18:06:31,2016-10-12 00:06:31,0.384,"At Inwood Rd/Exit 432 - Accident.",NA,"US-77 S","R","Dallas","Dallas","TX","US","US/Central","KDAL",2016-10-11 17:53:00,87.1,NA,33,29.99,10,"South",12.7,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3614","A-864938","MapQuest",201,2,2019-11-05 08:20:26,2019-11-05 08:50:13,0,"Accident on North Port Blvd at US-41 Tamiami Trl.",NA,"N Port Blvd","R","North Port","Sarasota","FL","US","US/Eastern","KVNC",2019-11-05 07:53:00,77,77,88,30.06,10,"E",5,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3615","A-692216","MapQuest",201,2,2020-02-03 17:00:09,2020-02-03 19:15:02,0,"Accident on I-440 Cliff Benson Beltline Eastbound at Six Forks Rd.",NA,"I-440 W","R","Raleigh","Wake","NC","US","US/Eastern","KRDU",2020-02-03 16:51:00,72,72,31,29.53,10,"SSW",10,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3616","A-2663086","Bing",NA,2,2017-04-05 15:48:32,2017-04-05 21:48:32,0,"At Marshall St - Accident.",2261,"N McMullen Booth Rd","L","Clearwater","Pinellas","FL","US","US/Eastern","KPIE",2017-04-05 15:53:00,86,NA,57,29.92,10,"SSW",26.5,NA,"Clear",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3617","A-300533","MapQuest",201,2,2016-06-22 06:27:10,2016-06-22 07:27:10,0,"Accident on US-281 Southbound at Hildebrand Ave.",NA,"US-281 S","R","San Antonio","Bexar","TX","US","US/Central","KSAT",2016-06-22 06:51:00,75.9,NA,87,30.01,10,"South",5.8,NA,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Day","Day","Day"
"3618","A-2430755","MapQuest",201,3,2017-08-08 11:12:54,2017-08-08 11:41:51,0,"Left hand shoulder blocked and right lane blocked due to accident on I-20 Eastbound after Exit 98.",NA,"Highway 11 N","R","Mc Calla","Tuscaloosa","AL","US","US/Central","KEET",2017-08-08 10:53:00,73,NA,100,30.05,7,"Calm",NA,0.36,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3619","A-2716489","Bing",NA,1,2020-05-24 15:21:10,2020-05-24 16:11:08,0,"At Donald Ross Rd/Exit 83 - Earlier accident.",NA,"I-95 N","R","Palm Beach Gardens","Palm Beach","FL","US","US/Eastern","KPBI",2020-05-24 14:53:00,77,77,90,29.98,8,"E",5,0.01,"Light Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3620","A-2614778","Bing",NA,2,2016-08-26 08:08:41,2016-08-26 14:08:41,0.148,"At Temple City Blvd/Exit 27 - Accident. Left lane blocked.",NA,"I-10 W","R","El Monte","Los Angeles","CA","US","US/Pacific","KEMT",2016-08-26 07:45:00,66.2,NA,73,29.97,8,"Calm",NA,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3621","A-1591783","MapQuest",201,2,2018-10-17 10:14:04,2018-10-17 10:43:53,0,"Accident on Lockewood Ln at Graham Hill Rd.",3016,"Graham Hill Rd","R","Scotts Valley","Santa Cruz","CA","US","US/Pacific","KWVI",2018-10-17 09:53:00,55.9,NA,64,30.12,10,"Calm",NA,NA,"Clear",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3622","A-2428751","MapQuest",202,2,2017-08-08 13:14:59,2017-08-08 13:58:56,0,"One lane blocked and slow traffic due to serious accident on US-3 Hooksett Rd Northbound at NH-27 Whitehall Rd.",1263,"Hooksett Rd","R","Hooksett","Merrimack","NH","US","US/Eastern","KCON",2017-08-08 12:51:00,71.1,NA,70,29.94,10,"NW",9.2,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"3623","A-1145468","MapQuest",201,3,2019-06-29 08:02:46,2019-06-29 09:32:15,0,"Right lane blocked due to accident on I-635 Westbound at US-75.",7512,"Lyndon B Johnson Fwy","R","Dallas","Dallas","TX","US","US/Central","KADS",2019-06-29 07:47:00,81,81,74,29.39,10,"S",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3624","A-3090446","Bing",NA,2,2019-10-23 08:35:00,2019-10-23 09:28:31,0,"At Grand Ave - Accident.",31304,"Ortega Hwy","R","San Juan Capistrano","Orange","CA","US","US/Pacific","KSNA",2019-10-23 08:53:00,73,73,37,29.86,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3625","A-1061293","MapQuest",201,2,2019-07-30 13:10:33,2019-07-30 14:12:54,0,"Accident on College Park Rd at Miami St.",850,"College Park Rd","L","Summerville","Berkeley","SC","US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3626","A-3168251","Bing",NA,2,2019-03-21 15:33:21,2019-03-21 16:02:11,0.45,"At US-60/Shelbyville Rd/Exit 27 - Accident. Right lane blocked.",NA,"Gene Snyder Fwy S","R","Louisville","Jefferson","KY","US","US/Eastern","KLOU",2019-03-21 15:31:00,43,36,68,29.94,10,"WNW",13.8,0,"Light Rain",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3627","A-214386","MapQuest",201,3,2016-08-19 15:54:17,2016-08-19 16:24:17,0,"Left lane blocked due to accident on I-95 Northbound near Exit 18 US-1 Alt Allens Ave.",NA,"Thurbers Ave","R","Providence","Providence","RI","US","US/Eastern","KPVD",2016-08-19 15:51:00,84.9,NA,49,29.91,10,"South",12.7,NA,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"3628","A-1950577","MapQuest",201,2,2018-04-13 20:37:45,2018-04-13 21:05:38,0,"Accident on Burbank Dr both ways around Parker Blvd.",4218,"Burbank Dr","R","Baton Rouge","East Baton Rouge","LA","US","US/Central","KBTR",2018-04-13 20:53:00,75,NA,82,29.84,10,"SE",12.7,NA,"Overcast",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Day"
